Time;Dynamic
2017-04-25T04:00:00.000Z;11.9118011495
2017-04-25T04:30:00.000Z;11.517295050166666
2017-04-25T05:00:00.000Z;11.961874733166667
2017-04-25T05:30:00.000Z;12.320825950166665
2017-04-25T06:00:00.000Z;11.602807916166668
2017-04-25T06:30:00.000Z;11.083103550000002
2017-04-25T07:00:00.000Z;11.469245217333333
2017-04-25T07:30:00.000Z;11.456207566333333
2017-04-25T08:00:00.000Z;12.970987066833333
2017-04-25T08:30:00.000Z;11.2343470835
2017-04-25T09:00:00.000Z;11.290466850333333
2017-04-25T09:30:00.000Z;11.840328716499998
2017-04-25T10:00:00.000Z;13.743340183166666
2017-04-25T10:30:00.000Z;16.58360426683333
2017-04-25T11:00:00.000Z;12.9179828335
2017-04-25T11:30:00.000Z;13.135439316833335
2017-04-25T12:00:00.000Z;12.226166399999999
2017-04-25T12:30:00.000Z;11.75043233333333
2017-04-25T13:00:00.000Z;11.893591350333333
2017-04-25T13:30:00.000Z;14.243512033666669
2017-04-25T14:00:00.000Z;16.090666666666667
2017-04-25T14:30:00.000Z;14.330918033333333
2017-04-25T15:00:00.000Z;11.483604983333331
2017-04-25T15:30:00.000Z;11.757049866666668
2017-04-25T16:00:00.000Z;11.351425233166665
2017-04-25T16:30:00.000Z;11.860693399666665
2017-04-25T17:00:00.000Z;11.459145433333333
2017-04-25T17:30:00.000Z;11.230198766500001
2017-04-25T18:00:00.000Z;13.006650016666667
2017-04-25T18:30:00.000Z;12.49005525
2017-04-25T19:00:00.000Z;12.208190183333334
2017-04-25T19:30:00.000Z;11.3772237665
2017-04-25T20:00:00.000Z;12.095811066833335
2017-04-25T20:30:00.000Z;12.676416683166666
2017-04-25T21:00:00.000Z;13.164197999833334
2017-04-25T21:30:00.000Z;13.741924533499999
2017-04-25T22:00:00.000Z;13.731991100333337
2017-04-25T22:30:00.000Z;13.645358066999998
2017-04-25T23:00:00.000Z;13.951956316
2017-04-25T23:30:00.000Z;13.115633183500002
2017-04-26T00:00:00.000Z;14.336147599999999
2017-04-26T00:30:00.000Z;14.2266252835
2017-04-26T01:00:00.000Z;14.735655366833335
2017-04-26T01:30:00.000Z;12.483276583666665
2017-04-26T02:00:00.000Z;12.347659800333332
2017-04-26T02:30:00.000Z;12.98966359983333
2017-04-26T03:00:00.000Z;11.546599117
2017-04-26T03:30:00.000Z;11.650347382833333
2017-04-26T04:00:00.000Z;12.9525988495
2017-04-26T04:30:00.000Z;12.910947366999999
2017-04-26T05:00:00.000Z;12.424955800333334
2017-04-26T05:30:00.000Z;11.555958616333333
2017-04-26T06:00:00.000Z;12.242212133499999
2017-04-26T06:30:00.000Z;11.737623116499998
2017-04-26T07:00:00.000Z;13.588604733166667
2017-04-26T07:30:00.000Z;13.380360666833333
2017-04-26T08:00:00.000Z;12.847406366333333
2017-04-26T08:30:00.000Z;13.5799797835
2017-04-26T09:00:00.000Z;12.912648633166667
2017-04-26T09:30:00.000Z;12.7067829995
2017-04-26T10:00:00.000Z;11.006836966833333
2017-04-26T10:30:00.000Z;11.065038966833333
2017-04-26T11:00:00.000Z;10.865722600333333
2017-04-26T11:30:00.000Z;10.863140133333332
2017-04-26T12:00:00.000Z;12.439875283166666
2017-04-26T12:30:00.000Z;13.217695083166667
2017-04-26T13:00:00.000Z;13.474791283333332
2017-04-26T13:30:00.000Z;12.895135266333334
2017-04-26T14:00:00.000Z;11.333887233
2017-04-26T14:30:00.000Z;11.015025266500002
2017-04-26T15:00:00.000Z;11.518982133499998
2017-04-26T15:30:00.000Z;11.728016183166666
2017-04-26T16:00:00.000Z;11.4698391835
2017-04-26T16:30:00.000Z;10.907304433166667
2017-04-26T17:00:00.000Z;11.231092850000001
2017-04-26T17:30:00.000Z;11.182360683333334
2017-04-26T18:00:00.000Z;11.539322233
2017-04-26T18:30:00.000Z;11.710152216833334
2017-04-26T19:00:00.000Z;11.081465066833333
2017-04-26T19:30:00.000Z;10.777514600000002
2017-04-26T20:00:00.000Z;17.342226183333334
2017-04-26T20:30:00.000Z;23.682800549833335
2017-04-26T21:00:00.000Z;16.626618966333332
2017-04-26T21:30:00.000Z;11.029605850333333
2017-04-26T22:00:00.000Z;11.233796
2017-04-26T22:30:00.000Z;12.1541543665
2017-04-26T23:00:00.000Z;11.8835455335
2017-04-26T23:30:00.000Z;11.482591449500001
2017-04-27T00:00:00.000Z;11.528173883500001
2017-04-27T00:30:00.000Z;11.825471966499999
2017-04-27T01:00:00.000Z;11.9865134
2017-04-27T01:30:00.000Z;11.748230583166666
2017-04-27T02:00:00.000Z;11.791853499833332
2017-04-27T02:30:00.000Z;11.959708200333331
2017-04-27T03:00:00.000Z;15.591048349833335
2017-04-27T03:30:00.000Z;15.937448966833335
2017-04-27T04:00:00.000Z;12.094919449499999
2017-04-27T04:30:00.000Z;12.207607017166668
2017-04-27T05:00:00.000Z;12.146024899999999
2017-04-27T05:30:00.000Z;12.1475757835
2017-04-27T06:00:00.000Z;11.403844866666669
2017-04-27T06:30:00.000Z;11.589454533500001
2017-04-27T07:00:00.000Z;12.993569
2017-04-27T07:30:00.000Z;12.2237983
2017-04-27T08:00:00.000Z;11.4819817
2017-04-27T08:30:00.000Z;10.732963883833335
2017-04-27T09:00:00.000Z;12.20693195
2017-04-27T09:30:00.000Z;13.354661466333331
2017-04-27T10:00:00.000Z;12.1777108
2017-04-27T10:30:00.000Z;11.866203945454545
2017-04-27T11:00:00.000Z;11.654045099833333
2017-04-27T11:30:00.000Z;12.106672399833334
2017-04-27T12:00:00.000Z;12.365970533333334
2017-04-27T12:30:00.000Z;11.43416112842857
2017-04-27T13:00:00.000Z;11.212285750333331
2017-04-27T13:30:00.000Z;11.398855867
2017-04-27T14:00:00.000Z;13.034578400000001
2017-04-27T14:30:00.000Z;14.272746049666667
2017-04-27T15:00:00.000Z;12.821079082999999
2017-04-27T15:30:00.000Z;11.237810699999999
2017-04-27T16:00:00.000Z;11.101944933333334
2017-04-27T16:30:00.000Z;10.804233566833334
2017-04-27T17:00:00.000Z;11.093545916666669
2017-04-27T17:30:00.000Z;12.499716400166667
2017-04-27T18:00:00.000Z;12.524338783333333
2017-04-27T18:30:00.000Z;14.463209816666668
2017-04-27T19:00:00.000Z;10.999959816833334
2017-04-27T19:30:00.000Z;10.990957483333332
2017-04-27T20:00:00.000Z;11.985339099833334
2017-04-27T20:30:00.000Z;11.483653499833332
2017-04-27T21:00:00.000Z;12.270768266333334
2017-04-27T21:30:00.000Z;12.86445115
2017-04-27T22:00:00.000Z;12.589924149666667
2017-04-27T22:30:00.000Z;12.975686683333334
2017-04-27T23:00:00.000Z;13.447817583333332
2017-04-27T23:30:00.000Z;12.436806783000002
2017-04-28T00:00:00.000Z;12.029334716500001
2017-04-28T00:30:00.000Z;10.805557966666667
2017-04-28T01:00:00.000Z;10.939413966333333
2017-04-28T01:30:00.000Z;11.740127533333334
2017-04-28T02:00:00.000Z;13.139495699500001
2017-04-28T02:30:00.000Z;11.580735983333334
2017-04-28T03:00:00.000Z;10.820982066500001
2017-04-28T03:30:00.000Z;10.9243355
2017-04-28T04:00:00.000Z;10.9833563165
2017-04-28T04:30:00.000Z;10.776405900333335
2017-04-28T05:00:00.000Z;12.968186500333333
2017-04-28T05:30:00.000Z;12.419940166833333
2017-04-28T06:00:00.000Z;12.961040899666669
2017-04-28T06:30:00.000Z;12.998745400000002
2017-04-28T07:00:00.000Z;11.951730733166668
2017-04-28T07:30:00.000Z;10.968344249833335
2017-04-28T08:00:00.000Z;11.298173532833333
2017-04-28T08:30:00.000Z;11.844077750166667
2017-04-28T09:00:00.000Z;11.949520050000002
2017-04-28T09:30:00.000Z;12.183802633666666
2017-04-28T10:00:00.000Z;11.206011733166667
2017-04-28T10:30:00.000Z;11.0033378165
2017-04-28T11:00:00.000Z;10.895746667
2017-04-28T11:30:00.000Z;11.254518867000002
2017-04-28T12:00:00.000Z;11.197448199833334
2017-04-28T12:30:00.000Z;10.935051299833333
2017-04-28T13:00:00.000Z;11.609627450666666
2017-04-28T13:30:00.000Z;12.907862216833331
2017-04-28T14:00:00.000Z;13.3692109335
2017-04-28T14:30:00.000Z;12.118015483333336
2017-04-28T15:00:00.000Z;11.854561499999997
2017-04-28T15:30:00.000Z;13.068782550166667
2017-04-28T16:00:00.000Z;11.669110817166667
2017-04-28T16:30:00.000Z;11.118007966166667
2017-04-28T17:00:00.000Z;11.081671200166667
2017-04-28T17:30:00.000Z;11.373941399833333
2017-04-28T18:00:00.000Z;10.817230816166665
2017-04-28T18:30:00.000Z;10.553498166666666
2017-04-28T19:00:00.000Z;10.758726666666668
2017-04-28T19:30:00.000Z;10.953286949833334
2017-04-28T20:00:00.000Z;13.733671549666667
2017-04-28T20:30:00.000Z;19.002725716333334
2017-04-28T21:00:00.000Z;16.598817216333334
2017-04-28T21:30:00.000Z;11.33628815
2017-04-28T22:00:00.000Z;11.277903816833332
2017-04-28T22:30:00.000Z;10.871399617
2017-04-28T23:00:00.000Z;11.219018833166666
2017-04-28T23:30:00.000Z;14.645323267500002
2017-04-29T00:00:00.000Z;14.739360316833334
2017-04-29T00:30:00.000Z;10.619736299999998
2017-04-29T01:00:00.000Z;10.786383983166667
2017-04-29T01:30:00.000Z;12.920340183833334
2017-04-29T02:00:00.000Z;11.871260166333334
2017-04-29T02:30:00.000Z;12.93502865
2017-04-29T03:00:00.000Z;15.271742983166668
2017-04-29T03:30:00.000Z;15.159221633333333
2017-04-29T04:00:00.000Z;14.333662316333333
2017-04-29T04:30:00.000Z;13.339230966499999
2017-04-29T05:00:00.000Z;12.455085516666669
2017-04-29T05:30:00.000Z;11.655375616333332
2017-04-29T06:00:00.000Z;14.006534050499999
2017-04-29T06:30:00.000Z;13.813198983166666
2017-04-29T07:00:00.000Z;14.2808889335
2017-04-29T07:30:00.000Z;17.464352416666667
2017-04-29T08:00:00.000Z;22.062514783166666
2017-04-29T08:30:00.000Z;21.292041049833333
2017-04-29T09:00:00.000Z;14.259142599999999
2017-04-29T09:30:00.000Z;13.60222365016667
2017-04-29T10:00:00.000Z;14.182345066666665
2017-04-29T10:30:00.000Z;13.750295950000002
2017-04-29T11:00:00.000Z;16.3512447
2017-04-29T11:30:00.000Z;15.500277967166667
2017-04-29T12:00:00.000Z;13.820553533166667
2017-04-29T12:30:00.000Z;13.245317600166667
2017-04-29T13:00:00.000Z;13.210697450000003
2017-04-29T13:30:00.000Z;11.810512483333333
2017-04-29T14:00:00.000Z;13.102940750000002
2017-04-29T14:30:00.000Z;17.25871876683333
2017-04-29T15:00:00.000Z;17.513678983333335
2017-04-29T15:30:00.000Z;17.869585683833336
2017-04-29T16:00:00.000Z;17.8299082665
2017-04-29T16:30:00.000Z;17.898424767
2017-04-29T17:00:00.000Z;13.933043200166667
2017-04-29T17:30:00.000Z;12.799976416500002
2017-04-29T18:00:00.000Z;11.954188983500002
2017-04-29T18:30:00.000Z;12.556353849666666
2017-04-29T19:00:00.000Z;12.222276333166667
2017-04-29T19:30:00.000Z;13.220855933000001
2017-04-29T20:00:00.000Z;13.020601916833334
2017-04-29T20:30:00.000Z;11.83819785
2017-04-29T21:00:00.000Z;12.017211349833334
2017-04-29T21:30:00.000Z;11.817987733666667
2017-04-29T22:00:00.000Z;12.8909129005
2017-04-29T22:30:00.000Z;11.956891083333334
2017-04-29T23:00:00.000Z;12.195798249999998
2017-04-29T23:30:00.000Z;12.546787416333332
2017-04-30T00:00:00.000Z;12.255406066166666
2017-04-30T00:30:00.000Z;11.768963100666667
2017-04-30T01:00:00.000Z;11.416385499666667
2017-04-30T01:30:00.000Z;11.1720895
2017-04-30T02:00:00.000Z;10.7616121
2017-04-30T02:30:00.000Z;11.308557349833334
2017-04-30T03:00:00.000Z;11.401865466666669
2017-04-30T03:30:00.000Z;10.614998166833333
2017-04-30T04:00:00.000Z;13.008135616833334
2017-04-30T04:30:00.000Z;15.2725759
2017-04-30T05:00:00.000Z;14.234507149666667
2017-04-30T05:30:00.000Z;11.688856816500001
2017-04-30T06:00:00.000Z;11.532028183333333
2017-04-30T06:30:00.000Z;11.437791183166667
2017-04-30T07:00:00.000Z;19.098486983666664
2017-04-30T07:30:00.000Z;18.747786350000002
2017-04-30T08:00:00.000Z;16.883348183666666
2017-04-30T08:30:00.000Z;18.060541450166667
2017-04-30T09:00:00.000Z;18.870051950333334
2017-04-30T09:30:00.000Z;18.9044336005
2017-04-30T10:00:00.000Z;12.279690483166666
2017-04-30T10:30:00.000Z;12.317105533333333
2017-04-30T11:00:00.000Z;14.043410432999998
2017-04-30T11:30:00.000Z;13.456536533
2017-04-30T12:00:00.000Z;13.206584833166666
2017-04-30T12:30:00.000Z;12.6746994
