task start end duration memory size
27.0966 1493276741745 1493276798431 56686 1280 80
27.0813 1493276741764 1493276797969 56205 1280 80
18.884 1493276684477 1493276764920 80443 1280 80
18.7748 1493276684488 1493276765253 80765 1280 80
27.0626 1493276684485 1493276741445 56960 1280 80
24.7751 1493276684490 1493276745400 60910 1280 80
19.4791 1493276684490 1493276762791 78301 1280 80
18.4067 1493276684487 1493276766089 81602 1280 80
19.2546 1493276684497 1493276762941 78444 1280 80
19.2381 1493276742214 1493276821188 78974 1280 80
19.5654 1493276684501 1493276762445 77944 1280 80
19.4469 1493276762893 1493276833896 71003 1280 80
19.4009 1493276684509 1493276762894 78385 1280 80
27.0161 1493276741702 1493276797990 56288 1280 80
25.9461 1493276742759 1493276810390 67631 1280 80
27.0664 1493276741487 1493276798233 56746 1280 80
19.3372 1493276742284 1493276821112 78828 1280 80
26.9077 1493276742852 1493276799581 56729 1280 80
19.4917 1493276762661 1493276840623 77962 1280 80
25.0968 1493276762465 1493276848813 86348 1280 80
27.0368 1493276741512 1493276798046 56534 1280 80
19.5056 1493276762793 1493276840473 77680 1280 80
27.0364 1493276684481 1493276741403 56922 1280 80
26.9283 1493276907874 1493276964024 56150 1280 90
18.8709 1493276918094 1493276999296 81202 1280 90
19.4194 1493276850189 1493276928658 78469 1280 90
18.359 1493276850212 1493276931733 81521 1280 90
27.1902 1493276850206 1493276907036 56830 1280 90
19.5833 1493276850168 1493276928473 78305 1280 90
27.103 1493276928561 1493276984838 56277 1280 90
19.3819 1493276850208 1493276928735 78527 1280 90
19.3412 1493276850152 1493276929025 78873 1280 90
18.5669 1493276850227 1493276931245 81018 1280 90
19.4628 1493276850152 1493276928475 78323 1280 90
17.8323 1493276928447 1493277011656 83209 1280 90
18.6422 1493276850227 1493276931518 81291 1280 90
19.4796 1493276850157 1493276928670 78513 1280 90
19.4539 1493276928630 1493277006691 78061 1280 90
18.5027 1493276850226 1493276931833 81607 1280 90
19.6463 1493276850170 1493276929116 78946 1280 90
19.5789 1493276850161 1493276928299 78138 1280 90
19.2051 1493276850204 1493276928545 78341 1280 90
27.0739 1493276907576 1493276964003 56427 1280 90
19.3195 1493276850160 1493276929148 78988 1280 90
19.5421 1493276928568 1493276999189 70621 1280 90
19.5644 1493276928583 1493277006753 78170 1280 90
27.0776 1493276907277 1493276963798 56521 1280 90
19.3975 1493276928936 1493277006725 77789 1280 90
19.14 1493276850217 1493276928690 78473 1280 90
26.9763 1493276850196 1493276907225 57029 1280 90
25.9023 1493276926864 1493276985258 58394 1280 90
26.9989 1493276907256 1493276967549 60293 1280 90
18.7019 1493276850170 1493276929015 78845 1280 90
27.2885 1493276850183 1493276907165 56982 1280 90
27.0102 1493276850158 1493276907624 57466 1280 90
27.0683 1493276928670 1493276984966 56296 1280 90
19.5308 1493276928708 1493277010585 81877 1280 90
26.9312 1493276850184 1493276907805 57621 1280 90
19.1414 1493276850236 1493276928825 78589 1280 90
27.196 1493276850172 1493276906872 56700 1280 90
27.2079 1493276850194 1493276907201 57007 1280 90
17.8551 1493276850202 1493276933585 83383 1280 90
18.6302 1493276850215 1493276931349 81134 1280 90
19.3359 1493276929209 1493277008071 78862 1280 90
19.2976 1493276928745 1493277006607 77862 1280 90
19.5237 1493276928707 1493277010498 81791 1280 90
19.4745 1493276850171 1493276928782 78611 1280 90
26.9232 1493276928781 1493276985214 56433 1280 90
18.8334 1493276850219 1493276931318 81099 1280 90
18.316 1493276850216 1493276925634 75418 1280 90
26.9915 1493276850222 1493276917896 67674 1280 90
19.4539 1493276850182 1493276928714 78532 1280 90
18.0216 1493276850156 1493276931776 81620 1280 90
19.4394 1493276850209 1493276928982 78773 1280 90
18.3715 1493276850181 1493276926749 76568 1280 90
19.3016 1493276850249 1493276928617 78368 1280 90
18.6331 1493276931463 1493277012068 80605 1280 90
19.2181 1493276850216 1493276928626 78410 1280 90
19.1829 1493276850185 1493276929605 79420 1280 90
18.6365 1493276850243 1493276931416 81173 1280 90
19.1513 1493276925848 1493277005394 79546 1280 90
26.9056 1493276907538 1493276964074 56536 1280 90
27.0621 1493276907317 1493276964037 56720 1280 90
19.3603 1493276850219 1493276928885 78666 1280 90
18.494 1493276850222 1493276931933 81711 1280 90
19.4941 1493276928367 1493277006391 78024 1280 90
27.0046 1493276850192 1493276907483 57291 1280 90
18.3593 1493276850207 1493276931832 81625 1280 90
18.7843 1493276850207 1493276931288 81081 1280 90
19.4968 1493276850174 1493276928352 78178 1280 90
19.1769 1493276850225 1493276929546 79321 1280 90
17.9446 1493276850201 1493276933521 83320 1280 90
19.2062 1493276850219 1493276928493 78274 1280 90
27.1301 1493276907704 1493276977577 69873 1280 90
27.3181 1493276906977 1493276962948 55971 1280 90
19.3891 1493276850211 1493276928594 78383 1280 90
27.1032 1493276907107 1493276963917 56810 1280 90
26.3603 1493276928796 1493276986430 57634 1280 90
19.0174 1493276928827 1493277008072 79245 1280 90
19.4474 1493276928760 1493277006596 77836 1280 90
27.0329 1493276850186 1493276907425 57239 1280 90
27.086 1493276928873 1493276985275 56402 1280 90
19.3368 1493276928959 1493277006703 77744 1280 90
26.8098 1493276929687 1493276986658 56971 1280 90
18.648 1493276931465 1493277012355 80890 1280 90
27.125 1493276929657 1493276986062 56405 1280 90
19.3304 1493276929124 1493277008132 79008 1280 90
18.6649 1493276931463 1493277012246 80783 1280 90
19.4397 1493276929107 1493277008341 79234 1280 90
18.5524 1493276931467 1493277012150 80683 1280 90
19.4852 1493276929051 1493277008061 79010 1280 90
16.6018 1493276850160 1493276940045 89885 1280 90
19.3755 1493276929235 1493277008145 78910 1280 90
19.0705 1493277013826 1493277091789 77963 1280 100
19.1024 1493277013853 1493277091599 77746 1280 100
17.9731 1493277096695 1493277176877 80182 1280 100
19.4682 1493277071699 1493277149613 77914 1280 100
19.3762 1493277013839 1493277091482 77643 1280 100
26.9453 1493277014459 1493277071533 57074 1280 100
19.1032 1493277013840 1493277092049 78209 1280 100
19.0509 1493277013825 1493277092065 78240 1280 100
26.6927 1493277013896 1493277070510 56614 1280 100
19.3927 1493277071631 1493277149691 78060 1280 100
17.9247 1493277013873 1493277095569 81696 1280 100
27.0299 1493277091663 1493277148087 56424 1280 100
18.5404 1493277013793 1493277094323 80530 1280 100
17.7591 1493277013828 1493277078096 64268 1280 100
18.8144 1493277013822 1493277094075 80253 1280 100
18.5546 1493277013908 1493277094572 80664 1280 100
27.1783 1493277013909 1493277070721 56812 1280 100
19.4784 1493277013881 1493277091552 77671 1280 100
19.5792 1493277091593 1493277169334 77741 1280 100
26.8698 1493277091692 1493277147926 56234 1280 100
19.5643 1493277071789 1493277149545 77756 1280 100
27.2803 1493277013902 1493277070352 56450 1280 100
27.1024 1493277013930 1493277070570 56640 1280 100
19.4946 1493277013843 1493277091552 77709 1280 100
19.4654 1493277091690 1493277169577 77887 1280 100
19.5668 1493277013838 1493277091418 77580 1280 100
18.5876 1493277013903 1493277094503 80600 1280 100
27.0921 1493277013914 1493277070076 56162 1280 100
19.966 1493277091673 1493277169707 78034 1280 100
26.8637 1493277091642 1493277148608 56966 1280 100
19.4961 1493277070622 1493277148869 78247 1280 100
19.4711 1493277013881 1493277091582 77701 1280 100
26.9726 1493277091588 1493277148102 56514 1280 100
18.8799 1493277013917 1493277093013 79096 1280 100
26.9378 1493277013889 1493277072628 58739 1280 100
19.4032 1493277013830 1493277091510 77680 1280 100
19.4524 1493277013885 1493277091800 77915 1280 100
19.5021 1493277091588 1493277169429 77841 1280 100
18.9965 1493277013865 1493277092222 78357 1280 100
19.5543 1493277091716 1493277169446 77730 1280 100
19.2869 1493277013833 1493277091949 78116 1280 100
25.0117 1493277070350 1493277130595 60245 1280 100
26.99 1493277013917 1493277070445 56528 1280 100
27.0342 1493277013887 1493277070544 56657 1280 100
27.0628 1493277013872 1493277070528 56656 1280 100
19.4021 1493277013843 1493277091891 78048 1280 100
27.0527 1493277013882 1493277072167 58285 1280 100
19.5777 1493277070491 1493277148068 77577 1280 100
26.0756 1493277013898 1493277071474 57576 1280 100
19.3733 1493277013860 1493277091512 77652 1280 100
27.059 1493277070353 1493277126985 56632 1280 100
27.0434 1493277013885 1493277070261 56376 1280 100
26.3603 1493277071739 1493277129394 57655 1280 100
17.7778 1493277013898 1493277096280 82382 1280 100
19.5103 1493277013864 1493277091462 77598 1280 100
19.3717 1493277013871 1493277091634 77763 1280 100
18.6536 1493277013792 1493277094425 80633 1280 100
19.4785 1493277013929 1493277091682 77753 1280 100
18.4294 1493277013906 1493277095004 81098 1280 100
19.2028 1493277013824 1493277091980 78156 1280 100
27.1424 1493277070663 1493277126940 56277 1280 100
18.8222 1493277013864 1493277093132 79268 1280 100
27.079 1493277070512 1493277126717 56205 1280 100
18.5147 1493277013897 1493277094819 80922 1280 100
27.0074 1493277013912 1493277070246 56334 1280 100
19.573 1493277070688 1493277148758 78070 1280 100
19.4496 1493277013918 1493277091703 77785 1280 100
18.7031 1493277013791 1493277093963 80172 1280 100
19.4786 1493277013921 1493277091624 77703 1280 100
27.0429 1493277070642 1493277126887 56245 1280 100
26.9522 1493277070178 1493277127348 57170 1280 100
25.4573 1493277078315 1493277137605 59290 1280 100
27.0217 1493277072899 1493277142725 69826 1280 100
17.8401 1493277073135 1493277156944 83809 1280 100
19.0082 1493277091547 1493277169695 78148 1280 100
19.4491 1493277091534 1493277169563 78029 1280 100
19.44 1493277091880 1493277169265 77385 1280 100
19.5592 1493277091897 1493277169384 77487 1280 100
27.1477 1493277013904 1493277070666 56762 1280 100
27.2511 1493277091777 1493277148046 56269 1280 100
18.6184 1493277094612 1493277175539 80927 1280 100
19.4748 1493277091805 1493277169494 77689 1280 100
19.4912 1493277092170 1493277170876 78706 1280 100
19.459 1493277091821 1493277169266 77445 1280 100
27.1484 1493277092592 1493277149586 56994 1280 100
19.4713 1493277091973 1493277170529 78556 1280 100
18.6317 1493277094607 1493277175413 80806 1280 100
19.4457 1493277092102 1493277171114 79012 1280 100
19.3732 1493277092202 1493277170957 78755 1280 100
19.2192 1493277013860 1493277091723 77863 1280 100
18.4293 1493277095102 1493277177313 82211 1280 100
18.7573 1493277093149 1493277170515 77366 1280 100
19.5571 1493277093743 1493277164635 70892 1280 100
19.4476 1493277092326 1493277170989 78663 1280 100
18.9104 1493277094160 1493277175236 81076 1280 100
18.8067 1493277094060 1493277175143 81083 1280 100
26.9444 1493277094659 1493277151211 56552 1280 100
25.9131 1493277094609 1493277153289 58680 1280 100
18.2297 1493277094898 1493277175752 80854 1280 100
18.1376 1493277095651 1493277174765 79114 1280 100
10.505 1507216915588 1507217053579 137991 1280 200
20.6013 1507216915522 1507216993061 77539 1280 200
10.1588 1507218333179 1507218475526 142347 1280 200
20.5766 1507217035715 1507217113111 77396 1280 200
10.2017 1507218333179 1507218475224 142045 1280 200
10.1675 1507218333203 1507218475100 141897 1280 200
28.2942 1507218333827 1507218389827 56000 1280 200
10.1781 1507218334014 1507218476012 141998 1280 200
10.2005 1507218333181 1507218475303 142122 1280 200
28.4437 1507218382831 1507218438491 55660 1280 200
20.5907 1507217035909 1507217112424 76515 1280 200
10.3592 1507218333171 1507218474278 141107 1280 200
19.6612 1507216915801 1507216996182 80381 1280 200
20.5172 1507217035715 1507217113222 77507 1280 200
20.4514 1507217036065 1507217114470 78405 1280 200
20.6008 1507217035908 1507217112442 76534 1280 200
20.4959 1507217069287 1507217146108 76821 1280 200
20.5274 1507218384853 1507218462301 77448 1280 200
20.6182 1507217070731 1507217147773 77042 1280 200
10.5459 1507218333174 1507218472081 138907 1280 200
28.5758 1507217035683 1507217091279 55596 1280 200
20.4448 1507217070995 1507217148017 77022 1280 200
20.6896 1507217070879 1507217147067 76188 1280 200
20.5317 1507216915573 1507216993131 77558 1280 200
20.5438 1507217069922 1507217147030 77108 1280 200
20.6188 1507217070722 1507217147727 77005 1280 200
20.6173 1507217069297 1507217147132 77835 1280 200
20.5813 1507217071015 1507217148362 77347 1280 200
20.3321 1507217071279 1507217148670 77391 1280 200
20.4803 1507217071257 1507217149119 77862 1280 200
19.6108 1507217077621 1507217158207 80586 1280 200
20.4469 1507217071294 1507217148161 76867 1280 200
20.4783 1507217071274 1507217149038 77764 1280 200
20.5537 1507217071422 1507217149133 77711 1280 200
20.5143 1507216915678 1507216992723 77045 1280 200
20.3972 1507217071297 1507217149161 77864 1280 200
20.5551 1507217071436 1507217148947 77511 1280 200
20.4796 1507217071372 1507217149095 77723 1280 200
20.4845 1507217072195 1507217149647 77452 1280 200
20.5965 1507217074946 1507217151141 76195 1280 200
20.5524 1507217071594 1507217149024 77430 1280 200
20.0165 1507217076379 1507217159666 83287 1280 200
20.5849 1507217073001 1507217150988 77987 1280 200
20.3434 1507217072293 1507217149756 77463 1280 200
19.6602 1507217077419 1507217157957 80538 1280 200
10.1895 1507216915941 1507217058153 142212 1280 200
19.2963 1507217079555 1507217161455 81900 1280 200
10.347 1507218333172 1507218474577 141405 1280 200
20.51 1507218384853 1507218462355 77502 1280 200
19.952 1507217107464 1507217186246 78782 1280 200
20.5012 1507217075036 1507217152276 77240 1280 200
10.5074 1507218384588 1507218522974 138386 1280 200
20.5394 1507218382815 1507218459310 76495 1280 200
20.6143 1507217112720 1507217189860 77140 1280 200
20.1777 1507217077528 1507217160747 83219 1280 200
20.6579 1507217112736 1507217189606 76870 1280 200
10.1831 1507216915941 1507217058514 142573 1280 200
10.5184 1507218384582 1507218523088 138506 1280 200
20.4602 1507217113338 1507217191128 77790 1280 200
10.5332 1507218385148 1507218523611 138463 1280 200
10.1644 1507218333187 1507218475016 141829 1280 200
20.5996 1507218389944 1507218466994 77050 1280 200
19.9494 1507218385123 1507218465455 80332 1280 200
20.0321 1507218385123 1507218465335 80212 1280 200
19.5929 1507218384485 1507218465474 80989 1280 200
10.4264 1507218385152 1507218524585 139433 1280 200
10.3691 1507216916030 1507217057969 141939 1280 200
20.588 1507218383419 1507218460446 77027 1280 200
20.5272 1507218385673 1507218463716 78043 1280 200
20.514 1507218385114 1507218463639 78525 1280 200
20.5933 1507218388501 1507218465173 76672 1280 200
20.5164 1507218386879 1507218463484 76605 1280 200
19.3814 1507218386490 1507218467977 81487 1280 200
20.3421 1507218385189 1507218463166 77977 1280 200
10.5209 1507218385146 1507218523735 138589 1280 200
20.5389 1507218393096 1507218470036 76940 1280 200
28.4583 1507218405005 1507218461531 56526 1280 200
10.4304 1507218385158 1507218524647 139489 1280 200
20.263 1507218385190 1507218463780 78590 1280 200
20.5168 1507218391121 1507218468859 77738 1280 200
19.599 1507218384506 1507218465590 81084 1280 200
19.9662 1507218393071 1507218471332 78261 1280 200
20.4451 1507218388448 1507218465448 77000 1280 200
20.622 1507216915680 1507216993027 77347 1280 200
19.3695 1507218385788 1507218466996 81208 1280 200
28.3261 1507218390034 1507218446729 56695 1280 200
20.5295 1507218391034 1507218468303 77269 1280 200
20.0411 1507218398422 1507218476292 77870 1280 200
19.426 1507216915654 1507216996947 81293 1280 200
20.5796 1507216915756 1507216992866 77110 1280 200
19.6781 1507216915800 1507216996130 80330 1280 200
16.4303 1507216915694 1507216996787 81093 1280 200
20.6762 1507216915681 1507216992898 77217 1280 200
20.4815 1507217071297 1507217149059 77762 1280 200
28.4059 1507217114710 1507217170781 56071 1280 200
28.3725 1507217084769 1507217140709 55940 1280 200
28.5687 1507217091540 1507217147300 55760 1280 200
28.3531 1507216915280 1507216971860 56580 1280 200
10.2063 1507216915998 1507217058141 142143 1280 200
20.6054 1507216915525 1507216992950 77425 1280 200
19.2804 1507217079557 1507217161376 81819 1280 200
20.4033 1507217114704 1507217190862 76158 1280 200
20.5015 1507217073474 1507217151073 77599 1280 200
20.4753 1507217113518 1507217191200 77682 1280 200
20.5001 1507216915658 1507216992928 77270 1280 200
20.614 1507216915661 1507216992891 77230 1280 200
28.4077 1507216972084 1507217028685 56601 1280 200
16.4072 1507216915695 1507216996894 81199 1280 200
10.5405 1507216915995 1507217054721 138726 1280 200
10.5167 1507216915596 1507217053654 138058 1280 200
20.5309 1507216915678 1507216992645 76967 1280 200
20.5677 1507216915902 1507216993561 77659 1280 200
20.535 1507216915570 1507216993185 77615 1280 200
19.5163 1507216915738 1507216996929 81191 1280 200
20.5785 1507216993045 1507217070756 77711 1280 200
10.2167 1507216915997 1507217058208 142211 1280 200
20.5986 1507218391120 1507218468912 77792 1280 200
20.5393 1507216915811 1507216993039 77228 1280 200
19.459 1507216915735 1507216997040 81305 1280 200
20.5253 1507216915807 1507216992948 77141 1280 200
10.5526 1507216915797 1507217053408 137611 1280 200
10.5926 1507216915813 1507217053797 137984 1280 200
27.06 1507216915704 1507216973160 57456 1280 200
10.3564 1507216916030 1507217057868 141838 1280 200
20.4993 1507216915661 1507216993255 77594 1280 200
10.4836 1507216916089 1507217055849 139760 1280 200
20.6364 1507216992839 1507217069136 76297 1280 200
20.5738 1507216915789 1507216992660 76871 1280 200
20.5626 1507216915895 1507216993469 77574 1280 200
20.6592 1507216992918 1507217069159 76241 1280 200
10.5774 1507216915819 1507217053672 137853 1280 200
20.5826 1507216915789 1507216992734 76945 1280 200
10.5526 1507216915797 1507217053465 137668 1280 200
28.3142 1507216973342 1507217030046 56704 1280 200
10.529 1507216915997 1507217054605 138608 1280 200
19.477 1507216915653 1507216996883 81230 1280 200
10.4854 1507216916088 1507217055747 139659 1280 200
20.542 1507216915661 1507216992981 77320 1280 200
20.5287 1507216915756 1507216992977 77221 1280 200
10.222 1507216915802 1507217057644 141842 1280 200
20.6374 1507216992944 1507217069826 76882 1280 200
20.6137 1507216915539 1507216993101 77562 1280 200
20.469 1507216993053 1507217072818 79765 1280 200
20.4447 1507216993064 1507217070464 77400 1280 200
20.4486 1507216993086 1507217071279 78193 1280 200
20.4611 1507216993135 1507217073350 80215 1280 200
20.433 1507216993149 1507217071348 78199 1280 200
20.5226 1507216993242 1507217071227 77985 1280 200
20.5717 1507216993191 1507217070889 77698 1280 200
20.4445 1507216993327 1507217071204 77877 1280 200
20.6248 1507216993847 1507217070601 76754 1280 200
20.4382 1507216993174 1507217070811 77637 1280 200
10.2265 1507216915795 1507217057580 141785 1280 200
20.4618 1507216993336 1507217071090 77754 1280 200
20.4404 1507216993194 1507217071114 77920 1280 200
20.193 1507216997120 1507217076273 79153 1280 200
20.4496 1507216993221 1507217071096 77875 1280 200
20.6193 1507216993745 1507217070582 76837 1280 200
19.81 1507216996411 1507217077322 80911 1280 200
20.3709 1507216993411 1507217071252 77841 1280 200
20.5894 1507216993601 1507217071334 77733 1280 200
20.4457 1507216993363 1507217071199 77836 1280 200
20.5332 1507216993443 1507217071153 77710 1280 200
20.5488 1507216915546 1507216993032 77486 1280 200
19.7483 1507216996418 1507217077426 81008 1280 200
19.3965 1507216997068 1507217079368 82300 1280 200
20.4588 1507216996986 1507217074839 77853 1280 200
20.4651 1507216997151 1507217074935 77784 1280 200
20.2955 1507216998130 1507217077353 79223 1280 200
10.544 1507218333162 1507218472033 138871 1280 200
19.2622 1507216997245 1507217079417 82172 1280 200
28.4282 1507217028791 1507217084663 55872 1280 200
19.7278 1507217035600 1507217114403 78803 1280 200
19.9743 1507217030156 1507217107337 77181 1280 200
29.9715 1493277707614 1493277808717 101103 1344 10
28.5063 1493278068150 1493278173557 105407 1344 10
29.6839 1493277707605 1493277809513 101908 1344 10
29.8314 1493277707605 1493277808067 100462 1344 10
29.6567 1493277707599 1493277809226 101627 1344 10
29.4531 1493278068180 1493278171007 102827 1344 10
31.4396 1493278068353 1493278174552 106199 1344 10
28.6395 1493277707603 1493277811979 104376 1344 10
28.5296 1493277707608 1493277826406 118798 1344 10
29.9469 1493278068337 1493278169804 101467 1344 10
29.9524 1493278296426 1493278397649 101223 1344 20
29.9165 1493278416622 1493278517577 100955 1344 20
29.7776 1493278176332 1493278284232 107900 1344 20
29.9382 1493278416634 1493278517783 101149 1344 20
19.2705 1493278536946 1493278696230 159284 1344 20
18.9631 1493278537056 1493278699379 162323 1344 20
29.9181 1493278296395 1493278397538 101143 1344 20
29.5132 1493278296395 1493278398922 102527 1344 20
19.3299 1493278536994 1493278696597 159603 1344 20
29.898 1493278536904 1493278637601 100697 1344 20
29.9098 1493278176262 1493278277468 101206 1344 20
29.9446 1493278536866 1493278637757 100891 1344 20
29.4393 1493278536852 1493278638999 102147 1344 20
18.8984 1493278537017 1493278699252 162235 1344 20
28.7228 1493278536795 1493278641726 104931 1344 20
29.4558 1493278176262 1493278278802 102540 1344 20
29.5506 1493278416620 1493278518911 102291 1344 20
28.7371 1493278416615 1493278521546 104931 1344 20
28.7414 1493278296393 1493278401618 105225 1344 20
28.3718 1493278176259 1493278281362 105103 1344 20
29.7878 1493278658561 1493278760132 101571 1344 30
29.9179 1493278898791 1493278999554 100763 1344 30
29.7495 1493278778565 1493278880250 101685 1344 30
29.8036 1493278658562 1493278759821 101259 1344 30
29.8805 1493279019170 1493279120956 101786 1344 30
29.4068 1493278898783 1493279001291 102508 1344 30
29.8881 1493278658495 1493278759855 101360 1344 30
29.7977 1493278778565 1493278880029 101464 1344 30
29.519 1493278778570 1493278881059 102489 1344 30
29.757 1493279018976 1493279120402 101426 1344 30
28.7462 1493278898783 1493279003634 104851 1344 30
29.938 1493278658550 1493278759757 101207 1344 30
29.521 1493279019080 1493279121056 101976 1344 30
29.3822 1493279018958 1493279121147 102189 1344 30
29.9859 1493278898785 1493278999719 100934 1344 30
28.618 1493278778569 1493278883502 104933 1344 30
30.0269 1493278778587 1493278878987 100400 1344 30
29.7433 1493278778611 1493278879971 101360 1344 30
30.0477 1493278658561 1493278758987 100426 1344 30
29.1868 1493278658581 1493278763490 104909 1344 30
29.867 1493278778572 1493278879600 101028 1344 30
30.0803 1493278898783 1493278999228 100445 1344 30
28.7488 1493278658445 1493278763554 105109 1344 30
28.6783 1493279018951 1493279124706 105755 1344 30
29.6621 1493278898779 1493279000033 101254 1344 30
29.9549 1493278778580 1493278879577 100997 1344 30
29.5146 1493278658493 1493278761222 102729 1344 30
29.8443 1493278898785 1493279000076 101291 1344 30
29.8205 1493279019100 1493279120973 101873 1344 30
29.5035 1493278898780 1493279000366 101586 1344 30
20.7329 1493279487556 1493279632766 145210 1344 40
28.9343 1493279367300 1493279471974 104674 1344 40
20.5849 1493279487598 1493279633614 146016 1344 40
20.5371 1493279487582 1493279633706 146124 1344 40
28.4844 1493279127012 1493279232335 105323 1344 40
20.225 1493279487759 1493279636296 148537 1344 40
20.5901 1493279487659 1493279634372 146713 1344 40
20.6909 1493279487555 1493279632886 145331 1344 40
20.5352 1493279487777 1493279634049 146272 1344 40
29.7485 1493279127031 1493279228952 101921 1344 40
20.6872 1493279487566 1493279633372 145806 1344 40
20.7514 1493279487521 1493279632407 144886 1344 40
20.51 1493279487723 1493279634444 146721 1344 40
20.6242 1493279487731 1493279633170 145439 1344 40
29.8782 1493279127082 1493279236670 109588 1344 40
20.5271 1493279487709 1493279634280 146571 1344 40
20.5546 1493279487781 1493279634073 146292 1344 40
29.3517 1493279127018 1493279229999 102981 1344 40
28.9073 1493279247564 1493279352070 104506 1344 40
29.8301 1493279247121 1493279349042 101921 1344 40
29.8713 1493279127086 1493279228742 101656 1344 40
20.6206 1493279487754 1493279633247 145493 1344 40
20.4497 1493279487728 1493279634511 146783 1344 40
29.8354 1493279127152 1493279228775 101623 1344 40
29.8118 1493279127018 1493279228776 101758 1344 40
20.6177 1493279487566 1493279633291 145725 1344 40
20.5712 1493279487652 1493279633376 145724 1344 40
20.7088 1493279487476 1493279632521 145045 1344 40
20.5818 1493279487600 1493279633699 146099 1344 40
28.8826 1493279487477 1493279592049 104572 1344 40
20.5668 1493279487624 1493279633278 145654 1344 40
20.5884 1493279487608 1493279633708 146100 1344 40
20.6823 1493279487564 1493279633174 145610 1344 40
20.609 1493279487572 1493279633115 145543 1344 40
29.885 1493279367304 1493279468975 101671 1344 40
29.8945 1493279127126 1493279228509 101383 1344 40
20.1888 1493279487758 1493279636230 148472 1344 40
29.8336 1493279487482 1493279588907 101425 1344 40
30.0672 1493279127124 1493279228232 101108 1344 40
29.8568 1493279127146 1493279228792 101646 1344 40
20.527 1493279969429 1493280116782 147353 1344 50
26.6895 1493279969624 1493280080931 111307 1344 50
20.5202 1493279969534 1493280116489 146955 1344 50
29.8255 1493279729671 1493279830828 101157 1344 50
29.8505 1493279849249 1493279957866 108617 1344 50
28.742 1493279729059 1493279834054 104995 1344 50
28.7874 1493279849248 1493279954038 104790 1344 50
28.8527 1493279729652 1493279837027 107375 1344 50
20.5097 1493279969608 1493280116596 146988 1344 50
20.4465 1493279969536 1493280116568 147032 1344 50
20.4473 1493279969538 1493280116602 147064 1344 50
28.768 1493279969410 1493280073514 104104 1344 50
30.038 1493279969999 1493280071232 101233 1344 50
20.4312 1493279969577 1493280116479 146902 1344 50
29.7457 1493279969394 1493280071192 101798 1344 50
28.9304 1493279849274 1493279953970 104696 1344 50
20.4705 1493279969651 1493280116576 146925 1344 50
28.9045 1493279969412 1493280074030 104618 1344 50
29.8181 1493279849279 1493279950979 101700 1344 50
28.2524 1493279969469 1493280080922 111453 1344 50
29.923 1493279608975 1493279710896 101921 1344 50
29.9425 1493279969671 1493280070767 101096 1344 50
20.4913 1493279969536 1493280116440 146904 1344 50
28.6407 1493279608956 1493279713029 104073 1344 50
28.7221 1493279969421 1493280073318 103897 1344 50
29.4011 1493279969665 1493280077776 108111 1344 50
27.3537 1493279969391 1493280081383 111992 1344 50
20.2437 1493279969476 1493280118099 148623 1344 50
29.8298 1493279969530 1493280070893 101363 1344 50
29.7158 1493279969393 1493280070422 101029 1344 50
30.0116 1493279849334 1493279950298 100964 1344 50
27.058 1493279729646 1493279837337 107691 1344 50
29.7153 1493279849292 1493279951312 102020 1344 50
29.7938 1493279729074 1493279830822 101748 1344 50
29.0348 1493279849663 1493279957208 107545 1344 50
20.2485 1493279969479 1493280117974 148495 1344 50
29.8199 1493279969394 1493280070535 101141 1344 50
29.8507 1493279969641 1493280070773 101132 1344 50
29.6833 1493279849331 1493279956556 107225 1344 50
29.5608 1493279729504 1493279831394 101890 1344 50
27.7536 1493279849341 1493279958020 108679 1344 50
29.9319 1493279729456 1493279832987 103531 1344 50
29.915 1493279849827 1493279952826 102999 1344 50
29.9819 1493279969390 1493280070391 101001 1344 50
19.8071 1493279969463 1493280120234 150771 1344 50
20.4557 1493279969549 1493280116489 146940 1344 50
19.7595 1493279969471 1493280120330 150859 1344 50
29.9529 1493279969651 1493280070776 101125 1344 50
30.0122 1493279729539 1493279845999 116460 1344 50
20.533 1493279969401 1493280116690 147289 1344 50
19.2096 1493280451478 1493280609695 158217 1344 60
29.9865 1493280451328 1493280552704 101376 1344 60
29.9389 1493280090820 1493280191531 100711 1344 60
29.9869 1493280451271 1493280552616 101345 1344 60
20.5598 1493280451421 1493280598598 147177 1344 60
28.8733 1493280451285 1493280556110 104825 1344 60
29.9519 1493280090812 1493280191263 100451 1344 60
20.4919 1493280451343 1493280598702 147359 1344 60
20.5508 1493280451348 1493280608580 157232 1344 60
31.5467 1493280331142 1493280438763 107621 1344 60
20.2514 1493280451538 1493280599974 148436 1344 60
20.5535 1493280451428 1493280608507 157079 1344 60
29.9838 1493280324398 1493280425496 101098 1344 60
31.4528 1493280331159 1493280439075 107916 1344 60
29.8052 1493280451565 1493280553061 101496 1344 60
29.9241 1493280451593 1493280552524 100931 1344 60
20.4796 1493280451629 1493280598403 146774 1344 60
29.46 1493280314279 1493280415578 101299 1344 60
30.0207 1493280211015 1493280312551 101536 1344 60
29.6109 1493280434831 1493280535521 100690 1344 60
26.3409 1493280451508 1493280563882 112374 1344 60
20.4378 1493280451590 1493280598485 146895 1344 60
19.5893 1493280451496 1493280604522 153026 1344 60
20.453 1493280451612 1493280598314 146702 1344 60
29.9229 1493280451608 1493280552435 100827 1344 60
