date,provider,memory,lifetime
"2017-10-23T08:19:10.678363569Z","google","128",33087.6576099
"2017-12-07T07:53:55.367042035Z","google","128",17144.968490151
"2017-11-26T02:17:33.974758694Z","bluemix","128",902.344009538
"2018-03-09T11:28:40.74186642Z","google","128",97546.985519494
"2018-02-07T01:00:14.421008829Z","bluemix","512",5.596502307
"2018-01-29T04:25:14.758323972Z","bluemix","512",6.208427482
"2017-11-23T02:00:12.812923372Z","bluemix","512",5.139696574
"2017-12-13T17:28:59.357902566Z","google","128",16251.929186015
"2017-10-30T03:51:00.260752259Z","bluemix","256",6.238823486
"2018-01-06T17:05:13.147101348Z","bluemix","512",5.414175571
"2017-11-22T19:00:13.552827945Z","bluemix","512",5.180768097
"2017-10-13T00:50:42.935574381Z","bluemix","256",4204.125639931
"2018-02-12T06:42:31.665741554Z","bluemix","128",8.661783995
"2018-02-24T09:25:32.540602497Z","bluemix","256",5.147918825
"2018-01-29T02:00:14.560568433Z","bluemix","512",5.344272527
"2018-01-29T09:20:13.538050297Z","bluemix","512",5.90202328
"2018-02-26T02:07:55.591025144Z","bluemix","128",21.742132055
"2017-11-12T05:35:12.121117398Z","bluemix","512",5.120596617
"2018-02-28T13:58:05.614781738Z","bluemix","128",5.130333024
"2018-01-22T12:36:33.448788525Z","google","256",8125.817094664
"2017-10-03T14:55:16.139206274Z","bluemix","512",309.488893096
"2018-02-06T08:35:12.376949975Z","bluemix","512",42604.376540491
"2017-10-27T09:45:12.977214178Z","bluemix","512",905.639166341
"2017-11-27T08:15:10.877268522Z","bluemix","512",21603.58027159
"2018-03-05T22:35:12.328497956Z","bluemix","512",9002.527625246
"2018-01-28T17:40:12.794207029Z","bluemix","512",5.098231198
"2017-11-15T01:27:42.314556443Z","bluemix","128",7.320734771
"2018-02-24T10:50:36.603007882Z","bluemix","256",5.24741969
"2018-02-05T19:00:42.985579194Z","bluemix","256",5.233115499
"2018-03-09T09:17:09.487935425Z","bluemix","128",16798.343956478
"2018-02-07T20:05:13.358321985Z","bluemix","512",5.197915311
"2017-12-23T00:30:19.489333152Z","bluemix","512",11.353588068
"2017-10-02T02:43:57.010879064Z","google","128",23146.306442524
"2017-10-14T00:55:12.10211511Z","bluemix","512",2704.479653831
"2018-02-12T02:27:29.149173974Z","bluemix","128",6.116538031
"2017-11-23T09:30:15.791600305Z","bluemix","512",7.57587373
"2018-01-15T15:23:26.624559691Z","bluemix","128",357.676873851
"2017-10-19T06:52:54.990635467Z","bluemix","128",5.078609518
"2017-10-19T20:20:24.993759637Z","google","1024",5.645944121
"2017-09-21T15:44:08.557660761Z","google","512",4.927735846
"2018-03-09T16:32:19.80526421Z","bluemix","128",306.921088044
"2017-09-22T05:20:13.787479311Z","bluemix","512",6.014117546
"2017-11-21T22:07:40.968332178Z","bluemix","128",5.612154802
"2018-01-27T22:05:41.357299299Z","bluemix","256",107101.929701841
"2017-11-03T07:19:05.679978934Z","google","128",16254.684372407
"2018-02-08T22:00:14.703701807Z","bluemix","512",906.459233839
"2018-01-29T04:05:16.953312298Z","bluemix","512",7.146768644
"2017-10-23T06:05:41.710871008Z","bluemix","256",605.65518168
"2018-03-09T13:56:22.557574963Z","bluemix","128",1031.139869828
"2018-01-23T09:38:53.239172073Z","google","512",5.780255166
"2018-02-16T16:50:33.033092662Z","bluemix","256",5.3024052489999995
"2018-02-28T04:30:44.016703502Z","bluemix","256",15.078708087
"2018-02-26T15:00:49.912735383Z","bluemix","512",35.203848868
"2017-12-23T01:20:21.289231586Z","bluemix","512",12.595244896
"2018-02-05T00:10:14.164674536Z","bluemix","512",6.241290221
"2018-02-07T10:30:12.504787089Z","bluemix","512",5.470781443
"2017-11-22T21:20:12.535549301Z","bluemix","512",5.245438559
"2017-10-12T19:00:12.116239207Z","bluemix","512",304.28566581
"2017-09-22T01:08:57.444976492Z","google","128",33051.865247553
"2017-09-22T10:28:03.243027106Z","google","128",4.376235533
"2017-12-15T12:12:34.913348562Z","bluemix","128",2695.850546287
"2018-03-02T18:57:22.43636394Z","bluemix","128",9326.756254056
"2018-03-01T15:10:12.631514116Z","bluemix","512",5.333843408
"2018-01-24T04:55:24.990873568Z","google","1024",3911.093157836
"2018-01-25T12:05:45.254264298Z","bluemix","256",15309.305696188
"2017-12-18T03:37:37.239673964Z","bluemix","128",5.761477994
"2017-11-21T21:45:12.542973376Z","bluemix","512",5.148590608
"2018-03-05T07:50:38.750716809Z","bluemix","512",26.833599663
"2018-01-29T03:10:14.258109512Z","bluemix","512",5.182500897
"2017-10-24T12:12:49.932071371Z","bluemix","128",9.095191446
"2018-02-19T08:11:57.337583005Z","bluemix","256",24.358303155
"2017-09-21T09:44:08.203999719Z","google","512",4.67197807
"2018-02-12T08:12:30.227989689Z","bluemix","128",9.344161973
"2017-10-20T06:07:32.240634968Z","bluemix","128",15891.245964171
"2017-09-20T23:49:52.224306335Z","google","512",5.062381579
"2018-02-26T02:31:03.940789408Z","bluemix","256",14.050765139
"2018-02-12T02:57:39.659431454Z","bluemix","128",6.104825882
"2017-12-12T19:05:16.471230135Z","bluemix","512",1208.499318525
"2018-02-24T02:45:32.564498568Z","bluemix","256",5.219576598
"2017-09-26T20:40:00.605387366Z","google","512",4.888762659
"2017-10-06T18:10:43.254560507Z","bluemix","256",5.089810723
"2018-01-23T08:25:46.912207291Z","google","2048",6.71738657
"2018-02-03T08:13:58.87785467Z","google","128",16848.658940554
"2017-10-23T08:37:36.844014072Z","bluemix","128",2097.414281413
"2018-02-26T02:27:43.273387499Z","bluemix","128",11.749476623
"2018-03-06T08:42:13.496371655Z","bluemix","128",2399.545080422
"2017-11-23T10:05:16.407084475Z","bluemix","512",8.513641439
"2017-12-03T11:49:51.047005663Z","aws","512",22806.650203279
"2017-09-30T23:10:42.089339073Z","aws","1536",6013.472088632
"2018-02-27T01:13:12.446747586Z","aws","128",6548.483028788
"2017-09-27T11:24:39.725739124Z","aws","512",16512.148817696
"2017-12-09T01:11:41.277811302Z","aws","256",6602.559913045
"2017-11-20T18:31:05.105304956Z","aws","1024",3909.150440597
"2017-12-08T15:18:24.24227995Z","aws","128",24788.141063733
"2017-12-02T15:04:58.089128687Z","aws","512",24929.694649424
"2017-11-16T23:47:18.545166499Z","aws","256",6906.413996774
"2018-02-16T05:20:18.867470833Z","aws","1536",9905.983694103
"2018-02-24T01:20:22.219616745Z","aws","1536",25102.002077324
"2018-03-08T06:20:14.144966293Z","aws","1536",6824.161670781
"2017-10-03T13:34:47.982479283Z","aws","512",15004.596178313
"2018-02-11T18:43:16.565768475Z","aws","128",1000.59292983
"2017-12-20T22:43:27.173320385Z","aws","128",7284.252861466
"2017-11-26T21:23:23.188830908Z","aws","128",20746.414126457
"2017-11-09T07:10:00.814365735Z","aws","512",2723.152214617
"2017-10-19T21:14:51.943102225Z","aws","512",7203.67064168
"2017-11-27T11:46:02.886531819Z","aws","1024",1204.322027178
"2017-11-25T18:30:36.282298917Z","aws","1536",14090.45986029
"2017-10-05T04:44:49.923433519Z","aws","512",25806.939367333
"2017-09-27T14:17:20.067400099Z","aws","256",10221.239537072
"2018-01-27T21:50:58.764916681Z","aws","1024",10848.315133446
"2018-03-03T05:32:08.010365951Z","aws","256",22813.551686091
"2017-10-28T05:16:04.923513436Z","aws","1024",17109.004074168
"2017-12-15T01:21:06.421400187Z","aws","1024",21508.95400084
"2017-09-28T20:49:36.82752644Z","aws","512",21906.787193712
"2017-12-24T00:55:58.570253009Z","aws","1024",1108.045429557
"2018-01-29T15:30:59.624438162Z","aws","1024",8145.644894295
"2018-01-19T22:07:28.710501658Z","aws","256",27493.767911733
"2017-11-29T12:16:01.208031086Z","aws","1024",17102.765434199
"2017-10-28T22:24:21.481440546Z","aws","512",17416.676054819
"2017-09-30T15:15:21.807040409Z","aws","1536",24285.957591391
"2018-02-26T23:23:07.350266667Z","aws","128",21583.828541683
"2017-12-16T04:35:59.761040433Z","aws","1024",15467.089214173
"2018-01-24T03:29:55.355859697Z","aws","1536",18685.457577332
"2017-12-03T13:15:36.980968378Z","aws","1536",5099.586953967
"2018-02-22T19:47:07.708042197Z","aws","256",15722.696070242
"2018-01-29T13:13:19.187015998Z","aws","128",15934.806141016
"2018-03-05T06:30:29.872139532Z","aws","512",21517.22225866
"2017-09-23T06:29:36.548973223Z","aws","512",3923.45805407
"2017-10-20T10:40:53.188584455Z","aws","1536",5111.866019822
"2017-12-16T06:37:27.585246853Z","aws","256",7258.694017025
"2018-02-24T13:38:00.950567609Z","aws","128",18662.931059713
"2017-11-11T06:07:35.283504538Z","aws","256",24328.877950981
"2017-10-31T00:35:38.385758579Z","aws","1536",13504.601871423
"2018-02-20T20:22:07.262338594Z","aws","256",13068.780496159
"2017-12-16T06:36:00.965359376Z","aws","1024",7172.245796649
"2018-01-28T19:32:31.130694874Z","aws","256",25480.372735201
"2017-10-29T13:27:29.226767043Z","aws","256",21624.721742091
"2017-12-02T00:22:29.019146006Z","aws","256",24623.470683437
"2017-09-24T18:16:03.018902333Z","aws","1024",5108.082864113
"2017-10-15T21:25:26.069149489Z","aws","1536",20703.180264176
"2018-01-22T02:41:00.190717617Z","aws","1024",10523.781595151
"2018-01-12T23:29:48.026599201Z","aws","512",4580.776020241
"2017-12-23T17:20:58.567530569Z","aws","1024",17664.371367488
"2017-10-16T13:35:33.017031512Z","aws","1536",8408.6372854
"2017-09-22T06:10:43.564278269Z","bluemix","256",5.731194268
"2017-09-21T16:53:06.259113834Z","google","128",4.968821905
"2017-12-02T17:12:32.82206763Z","bluemix","128",2103.017895345
"2017-09-21T07:43:04.645844071Z","google","128",4.459863031
"2018-02-05T01:55:12.450394358Z","bluemix","512",5.215970016
"2017-10-28T23:55:13.752245105Z","bluemix","512",5.055085749
"2017-09-20T22:19:11.401057376Z","google","512",5.336082566
"2017-11-11T22:55:11.540678518Z","bluemix","512",303.722270285
"2018-01-11T18:32:30.437984335Z","bluemix","128",1198.720852752
"2017-10-29T07:30:12.776558998Z","bluemix","512",5.08794293
"2018-01-12T22:28:54.508090955Z","google","128",9647.283196465
"2017-11-11T03:35:12.973741023Z","bluemix","512",604.268995531
"2017-12-13T17:35:24.501466767Z","google","1024",70809.691944543
"2017-10-15T20:44:59.566306247Z","google","512",217804.892131207
"2017-09-22T08:03:10.461763436Z","google","128",4.945105212
"2017-11-22T05:42:37.754813108Z","bluemix","128",5.928416343
"2018-02-20T23:12:18.173218789Z","bluemix","128",304.857142037
"2018-01-29T09:40:15.104247044Z","bluemix","512",6.745298729
"2017-10-21T01:23:57.482388103Z","google","128",17451.450941898
"2018-02-12T05:20:26.746508013Z","bluemix","512",17.663348649
"2018-01-15T06:30:12.529473391Z","bluemix","512",5.08662008
"2017-12-06T15:31:39.047395399Z","google","256",82237.804449945
"2018-01-23T15:33:14.581701108Z","google","512",6.137232541
"2018-02-28T07:55:24.764307077Z","bluemix","512",15.597664663
"2018-02-08T23:55:15.941017175Z","bluemix","512",8.369046831
"2017-11-12T03:33:57.401875713Z","google","128",45045.618346155
"2018-02-28T20:13:13.226261187Z","bluemix","128",13.981247294
"2017-11-25T05:27:32.654642186Z","bluemix","128",4797.546005869
"2018-02-27T07:30:11.535084006Z","bluemix","512",5.609414329
"2018-02-26T13:35:19.439231464Z","bluemix","512",10.708121742
"2018-02-07T12:55:13.849550072Z","bluemix","512",5.252695788
"2018-02-26T15:51:14.680315983Z","bluemix","256",14.789452504
"2017-09-21T10:09:52.545707611Z","google","512",4.902375081
"2017-12-22T19:35:42.589196758Z","bluemix","256",3007.697015476
"2018-01-11T18:07:36.977091191Z","bluemix","128",5.534186045
"2017-09-26T03:15:04.348917534Z","google","512",106521.27112459
"2018-02-26T14:48:54.821163395Z","bluemix","128",23.693253757
"2018-02-12T03:57:38.393503557Z","bluemix","128",6.784638768
"2017-12-22T16:50:42.812989307Z","bluemix","256",5.225533539
"2017-11-22T08:05:14.00782743Z","bluemix","512",6.118263502
"2017-11-13T06:00:50.651907822Z","google","2048",17701.569085214
"2017-11-05T21:40:11.033165384Z","bluemix","512",351301.873321715
"2017-12-02T14:27:38.387356887Z","bluemix","128",5.395509339
"2017-09-21T07:09:12.235748286Z","google","512",4.589850257
"2018-02-28T03:38:03.305011634Z","bluemix","128",24.608119864
"2017-12-04T19:00:12.196053384Z","bluemix","512",3904.814612432
"2017-12-15T22:10:09.239951136Z","google","512",50410.805995313
"2018-03-06T20:10:11.862246311Z","bluemix","512",304.022075594
"2018-02-03T17:43:49.979720145Z","google","128",16843.302487493
"2017-11-27T01:52:34.378893787Z","bluemix","128",5.546184315
"2018-02-28T09:43:06.681914431Z","bluemix","128",23.335039182
"2018-02-26T02:45:13.040870878Z","bluemix","512",5.546567038
"2017-11-22T12:32:41.328545825Z","bluemix","128",17406.169371897
"2018-02-07T17:20:14.382362886Z","bluemix","512",5.405283066
"2017-11-10T18:29:05.808634199Z","google","128",16848.684665826
"2018-02-27T18:05:12.806826033Z","bluemix","512",304.951361916
"2018-02-26T17:20:34.518292748Z","bluemix","512",18.974978153
"2018-03-05T07:38:51.412700479Z","bluemix","128",30.807557475
"2018-03-05T08:00:41.286303723Z","bluemix","512",31.195507928
"2017-11-03T15:53:54.679284446Z","google","128",30339.954655255
"2018-02-28T17:30:57.363892581Z","bluemix","256",17.909929119
"2017-12-12T21:51:29.924128861Z","google","256",16820.308314497
"2018-01-22T16:37:37.97250415Z","bluemix","128",9.627626974
"2017-11-14T00:50:11.385536323Z","bluemix","512",18904.186957552
"2017-11-22T06:55:12.197122928Z","bluemix","512",5.36703725
"2018-02-08T12:33:51.905600787Z","google","128",30343.369787856
"2017-11-20T12:19:02.592355273Z","google","128",17447.066828597
"2017-12-16T19:17:37.269410911Z","bluemix","128",904.589661027
"2018-02-27T15:20:13.049340722Z","bluemix","512",5.394611958
"2017-09-24T14:58:40.718096771Z","google","128",35141.200134773
"2017-12-02T18:57:34.972512264Z","bluemix","128",909.599348601
"2017-09-24T08:35:48.794667005Z","google","2048",156005.831066269
"2017-11-23T19:37:43.455981708Z","bluemix","128",7.704793055
"2018-03-05T07:45:43.695094234Z","bluemix","512",27.48229436
"2017-12-11T04:00:13.554078815Z","bluemix","512",5.55276559
"2018-02-05T03:37:29.833100932Z","bluemix","128",5.409449509
"2018-03-01T07:35:55.433897575Z","bluemix","256",27.19098785
"2017-11-26T23:40:12.412635727Z","bluemix","512",5.413082751
"2017-12-22T13:45:41.187004221Z","bluemix","256",33304.700612611
"2018-01-16T14:10:52.780757938Z","google","2048",7.324302492
"2018-02-28T11:41:11.262354318Z","bluemix","256",21.859572471
"2018-02-08T07:30:12.477642149Z","bluemix","512",5.239342608
"2017-10-03T18:33:48.840756162Z","google","128",16248.03293395
"2017-11-22T09:50:12.851974128Z","bluemix","512",5.161913638
"2017-11-11T18:00:12.81135522Z","bluemix","512",305.51978663
"2017-12-18T12:32:33.568317315Z","bluemix","128",5.677417624
"2018-02-05T18:07:44.470084532Z","bluemix","128",10.560921668
"2018-03-06T09:32:17.976117851Z","bluemix","128",2706.224956488
"2018-03-05T01:55:14.354975459Z","bluemix","512",6.239052467
"2018-02-19T07:32:26.114565302Z","bluemix","256",32.645809177
"2017-12-08T16:50:43.401771524Z","bluemix","256",605.817945057
"2017-12-23T03:40:11.525227773Z","bluemix","512",5.076532989
"2017-11-22T14:20:49.509349026Z","bluemix","256",10.047160624
"2017-11-22T07:17:33.077050181Z","bluemix","128",5.65644431
"2017-09-22T13:18:05.062032972Z","google","128",4.624293937
"2018-02-18T18:15:11.980629073Z","bluemix","512",4203.918882875
"2017-11-12T00:25:13.273477123Z","bluemix","512",5.8994816960000005
"2018-02-26T23:57:18.879646829Z","bluemix","128",18898.662764897
"2018-01-15T13:47:36.256074719Z","bluemix","128",5.41075597
"2018-02-05T02:45:14.235459122Z","bluemix","512",5.336868823
"2018-01-13T08:20:22.60404902Z","google","1024",84905.265568231
"2017-09-21T06:38:03.04543509Z","google","128",4.125357668
"2018-01-26T13:27:30.192222352Z","bluemix","128",5.507647365
"2017-10-20T18:40:51.106310629Z","bluemix","256",17113.335683353
"2017-12-11T03:05:15.989765144Z","bluemix","512",7.867284439
"2018-03-07T05:20:36.425703065Z","bluemix","256",5.9108908079999996
"2018-01-18T18:00:13.630288977Z","bluemix","512",305.491979181
"2017-09-21T20:05:11.569674645Z","bluemix","512",303.794986312
"2017-11-21T22:00:13.568388704Z","bluemix","512",5.444356031
"2017-11-16T23:41:35.728837477Z","google","256",60927.585594996
"2018-03-05T06:00:22.303305325Z","bluemix","512",13.411847264
"2017-11-22T08:40:12.588479783Z","bluemix","512",5.590744728
"2018-02-14T12:32:13.527819467Z","bluemix","128",9302.948556427
"2018-03-01T18:05:12.807808559Z","bluemix","512",5.454295301
"2017-11-23T07:20:12.483849313Z","bluemix","512",5.962306462
"2018-02-26T14:18:18.170199233Z","bluemix","128",19.724730368
"2017-10-08T05:10:12.215269073Z","bluemix","512",12305.364438322
"2018-02-26T16:13:38.95254786Z","bluemix","128",9.79884143
"2017-11-12T22:32:33.384066911Z","bluemix","128",5.491903257
"2018-01-29T09:22:33.658095718Z","bluemix","128",5.411123544
"2017-10-23T10:40:52.171344939Z","google","2048",297609.807829899
"2018-02-28T15:15:32.252189717Z","bluemix","512",22.368554924
"2017-10-06T16:30:43.769917826Z","bluemix","256",5.472580868
"2017-09-22T19:07:31.674822137Z","bluemix","128",1231.358157959
"2017-11-12T00:15:12.836646902Z","bluemix","512",5.058140447
"2018-01-23T08:20:45.203584077Z","google","2048",5.702934774
"2017-09-25T16:00:48.878325054Z","google","2048",11702.750974346
"2018-02-26T00:00:20.51473045Z","bluemix","512",12.370747523
"2018-01-14T01:50:44.746305476Z","google","1024",62725.977405139
"2018-01-27T02:53:52.479158262Z","google","128",16245.041963256
"2018-01-11T21:35:11.889835773Z","bluemix","512",588.746145867
"2017-10-07T18:55:42.977119146Z","bluemix","256",35406.106923961
"2018-02-26T14:10:17.957340385Z","bluemix","512",6.774462367
"2018-02-19T09:10:45.740906582Z","bluemix","512",31.129530485
"2018-03-10T05:20:35.796639845Z","bluemix","256",7205.026925979
"2017-10-30T02:40:11.615573121Z","bluemix","512",5.566935829
"2017-09-29T18:48:40.623403146Z","google","128",21935.704838563
"2017-09-21T18:44:58.994342421Z","google","512",5.408587929
"2018-01-29T05:42:36.8587904Z","bluemix","128",5.419120182
"2018-01-24T05:58:29.781279189Z","google","128",3033.158595001
"2018-02-26T17:48:55.976832116Z","bluemix","128",24.950352953
"2018-02-24T01:25:33.777420929Z","bluemix","256",5.221158659
"2017-12-21T20:00:41.57016449Z","bluemix","256",901.023465911
"2018-03-06T12:20:12.900418085Z","bluemix","512",5.09506081
"2018-02-09T00:35:15.075755757Z","bluemix","512",6.634265992
"2018-03-09T17:40:13.278265723Z","bluemix","512",5.186094269
"2017-09-21T01:14:50.092655983Z","google","512",5.257611386
"2018-02-24T05:25:32.892734643Z","bluemix","256",304.691020959
"2017-09-21T18:19:08.456147103Z","google","512",5.191713337
"2017-12-12T12:29:03.217477346Z","google","128",12061.470568529
"2017-11-27T14:37:38.476247286Z","bluemix","128",905.254867125
"2018-01-18T21:45:13.207958909Z","bluemix","512",605.131778667
"2017-10-30T19:22:31.760347327Z","bluemix","128",301.737809881
"2018-02-28T11:40:32.116188117Z","bluemix","512",21.259854175
"2017-11-04T08:23:58.280189394Z","google","128",23445.742325571
"2017-12-11T01:25:14.140700722Z","bluemix","512",6.578166984
"2018-03-09T14:25:32.868383534Z","google","2048",302.911661963
"2017-11-17T00:53:35.040945821Z","google","128",626.62415603
"2017-11-12T21:42:30.49281845Z","bluemix","128",5.537865606
"2018-03-07T02:42:56.525788769Z","google","128",6.032837813
"2018-02-19T05:38:38.397639436Z","bluemix","128",26.34289831
"2017-11-23T13:30:12.686393889Z","bluemix","512",5.566747762
"2018-02-27T07:50:13.046171412Z","bluemix","512",5.893913517
"2018-02-26T14:35:49.619239308Z","bluemix","512",39.543902039
"2017-09-20T18:35:25.525505471Z","google","1024",18242.53047573
"2018-03-05T05:05:15.378147373Z","bluemix","512",6.562650291
"2018-02-26T17:46:36.707935774Z","bluemix","256",21.389239702
"2018-01-11T23:05:13.076526263Z","bluemix","512",1205.114588339
"2017-10-23T08:57:41.764854264Z","bluemix","128",5.525319339
"2018-02-28T00:37:29.784306809Z","bluemix","128",6.01313488
"2017-11-12T22:27:37.901492356Z","bluemix","128",615.016270299
"2017-10-31T11:15:19.605227788Z","google","512",146426.486682588
"2018-01-23T11:40:44.951107173Z","google","2048",5.467144179
"2018-03-01T20:00:34.03718275Z","bluemix","256",17103.59210784
"2017-12-18T04:05:13.67166068Z","bluemix","512",5.114444622
"2017-09-21T01:09:55.187779709Z","google","512",5.333038866
"2018-02-24T08:45:32.671567956Z","bluemix","256",5.276760714
"2017-11-01T18:30:17.202785583Z","google","512",112221.264725683
"2017-09-22T05:25:13.602070158Z","bluemix","512",5.586344685
"2017-09-20T22:34:51.744647452Z","google","512",5.357267638
"2017-10-05T10:55:43.88929757Z","bluemix","256",45603.795343082
"2018-01-23T15:20:20.53828726Z","google","1024",5.91200812
"2018-02-07T08:55:13.718701299Z","bluemix","512",5.232584092
"2018-02-19T03:20:16.042341775Z","bluemix","512",6.174248414
"2017-09-23T00:33:01.152418889Z","google","128",4.47146791
"2017-10-25T04:40:46.525970894Z","bluemix","256",21907.965164939
"2018-02-19T04:45:46.840729808Z","bluemix","256",6.531269084
"2018-02-28T16:40:31.32637906Z","bluemix","512",22.300615255
"2017-11-22T16:30:30.062264306Z","google","1024",310.560681244
"2018-01-27T23:10:42.921768311Z","bluemix","256",5.276397763
"2018-02-28T17:11:23.562612133Z","bluemix","256",12.306303408
"2018-03-09T14:10:52.925553112Z","google","256",5.992263006
"2017-11-20T03:25:51.388578647Z","google","2048",305.406528662
"2017-10-19T11:30:39.257849594Z","aws","1536",25219.323891585
"2017-10-02T17:45:36.522549612Z","aws","1536",8109.321055471
"2017-09-28T07:40:59.11555996Z","aws","1024",9003.162746766
"2017-10-31T13:41:00.032115521Z","aws","1024",7806.730903156
"2018-02-19T17:27:10.46060038Z","aws","256",10827.618567169
"2017-12-16T00:14:55.880515063Z","aws","512",26928.604286328
"2017-11-18T16:17:27.495931724Z","aws","256",10220.619689672
"2017-10-18T00:15:55.939318637Z","aws","1024",23399.405437587
"2018-01-15T20:14:53.359719512Z","aws","512",22114.262121718
"2018-02-01T02:34:03.7783542Z","aws","512",11164.607205922
"2017-09-25T14:40:58.843047257Z","aws","1024",18602.858911172
"2017-12-02T23:19:57.231077546Z","aws","512",29412.041243969
"2017-10-31T11:01:00.057262728Z","aws","1024",15303.462557999
"2017-10-31T11:27:33.925668814Z","aws","256",24.559721332
"2017-10-27T17:17:27.770516857Z","aws","256",10821.187274268
"2017-11-21T09:16:02.361611811Z","aws","1024",5106.656016838
"2018-02-01T10:24:52.816817941Z","aws","512",25855.177169718
"2017-11-23T04:15:01.615890597Z","aws","512",3612.560487714
"2017-12-21T15:49:45.122850031Z","aws","512",22324.902170201
"2018-03-01T04:22:50.272326933Z","aws","128",21639.014189082
"2017-10-08T06:31:02.872486867Z","aws","1024",20406.235776124
"2017-11-22T05:24:49.199864415Z","aws","512",24603.129059002
"2018-02-26T10:20:51.923846222Z","aws","1024",25485.28883315
"2017-10-09T07:10:36.991583588Z","aws","1536",27607.543900117
"2018-03-02T19:34:41.188558728Z","aws","512",13449.313751709
"2017-11-12T05:26:09.385918498Z","aws","1024",28509.888322593
"2017-11-18T23:29:59.529457095Z","aws","512",7518.710808943
"2018-01-30T18:15:42.243681684Z","aws","1536",20038.664442581
"2018-02-08T12:16:01.991838331Z","aws","1024",17468.995271832
"2018-02-12T09:25:57.303879532Z","aws","1024",24773.708454796
"2017-11-08T08:04:17.74662038Z","aws","512",23703.104005036
"2018-01-27T07:36:01.614847529Z","aws","1024",6742.242048251
"2017-11-13T01:22:23.201948422Z","aws","256",9623.061867652
"2017-11-28T14:19:52.067142413Z","aws","512",13808.442528281
"2018-01-22T02:44:55.589884028Z","aws","1536",10759.223276273
"2017-11-11T13:20:45.215986568Z","aws","1536",6601.685007294
"2017-11-16T07:11:07.721477745Z","aws","1024",20411.216550493
"2017-12-18T19:24:44.64303622Z","aws","512",23966.134805132
"2017-11-11T11:25:44.850538808Z","aws","1536",18904.410754187
"2017-11-30T14:36:05.624198725Z","aws","1024",15309.981795839
"2018-03-07T22:29:50.621255279Z","aws","512",3721.938450321
"2017-10-31T11:17:29.996765072Z","aws","256",24.660458179
"2017-10-31T18:04:58.193243596Z","aws","512",23423.619034543
"2017-11-05T01:18:21.308975279Z","aws","128",23742.915646453
"2017-11-09T00:26:04.682895871Z","aws","1024",6306.100282505
"2017-11-28T23:30:35.480284415Z","aws","1536",23999.605353139
"2017-11-14T05:35:33.768263663Z","aws","1536",11697.623158051
"2017-10-24T06:40:40.796473187Z","aws","1536",26990.537712491
"2018-01-15T06:27:25.426779778Z","aws","256",15424.998837287
"2017-12-16T14:29:53.442080888Z","aws","512",7584.509883413
"2018-01-28T12:24:53.688026639Z","aws","512",10910.509024732
"2018-02-02T11:28:24.443268382Z","aws","128",7819.283567004
"2018-03-08T04:28:06.948985102Z","aws","128",21410.762218273
"2017-12-08T23:15:59.154432563Z","aws","1024",6495.690459804
"2018-02-22T12:22:14.08460626Z","aws","256",16526.395426523
"2017-11-04T11:29:43.4872814Z","aws","512",8099.732992954
"2017-12-17T09:22:21.609007954Z","aws","256",16437.412764832
"2018-01-31T17:15:42.60481881Z","aws","1536",24161.654785834
"2017-11-11T11:24:52.034543771Z","aws","512",18906.793838628
"2017-11-08T08:08:34.237718004Z","aws","128",24039.928937464
"2017-11-27T11:23:27.938022319Z","aws","128",24054.286217592
"2017-10-06T01:21:58.763424367Z","aws","256",21595.773168594
"2018-01-24T03:29:08.097054061Z","aws","512",18638.063959392
"2017-12-05T03:12:33.056228856Z","aws","256",6025.433624526
"2018-01-07T13:21:04.888310761Z","aws","1024",16596.254202565
"2017-10-21T20:42:27.301593208Z","aws","256",26423.561428016
"2018-03-04T02:47:08.520202551Z","aws","256",12820.661042401
"2018-02-05T13:36:01.818793857Z","aws","1024",10775.401807441
"2017-10-30T06:36:05.889525382Z","aws","1024",26405.971708656
"2018-02-07T11:25:14.246363941Z","bluemix","512",5.497330776
"2017-11-12T05:05:15.000296517Z","bluemix","512",6.692005973
"2018-02-07T08:45:12.859854112Z","bluemix","512",5.499463279
"2018-01-11T15:32:35.742464567Z","bluemix","128",19506.636270125
"2017-11-11T20:32:40.414364512Z","bluemix","128",1207.383248047
"2018-02-28T14:30:59.838274549Z","bluemix","256",8.314441109
"2017-11-26T04:37:30.460169138Z","bluemix","128",1800.246367173
"2017-10-10T19:14:09.579492274Z","google","512",90555.550653945
"2017-10-05T14:50:43.88399496Z","bluemix","256",4802.143413376
"2018-02-06T21:25:13.265057855Z","bluemix","512",5.209307641
"2017-10-13T11:30:11.51602141Z","bluemix","512",904.920758222
"2018-02-27T16:32:34.848184135Z","bluemix","128",5.756672215
"2018-03-09T15:42:13.421818422Z","bluemix","128",860.349588075
"2017-11-23T04:40:13.15253711Z","bluemix","512",5.184574056
"2018-01-17T23:31:19.656096264Z","azure",,324.081292299
"2018-01-23T15:15:23.666287694Z","google","1024",4208.309786098
"2018-02-24T07:12:26.800792637Z","bluemix","128",13.740200375
"2018-02-07T07:00:13.648652811Z","bluemix","512",5.657711202
"2017-11-25T21:57:31.714680836Z","bluemix","128",904.908337573
"2017-12-23T03:55:11.056543744Z","bluemix","512",304.274634098
"2018-02-05T05:00:14.978151651Z","bluemix","512",6.154368054
"2017-10-30T11:50:13.493928754Z","bluemix","512",5.24038127
"2017-10-29T22:40:13.167077711Z","bluemix","512",5.04631362
